identifier,edition,rank,owner
COMBEYS-bc640d-01bc,419,920.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-01bb,418,1253.0,erd1f5lkzr9vmrz9yazq39vtewch7kkyg38508phwgcqqt8lz2ya4r2svv3ehu
COMBEYS-bc640d-01ba,417,421.0,erd187wcdv6gpx9pvmkt6dztdvgffggdzm34supt05rxkf9ql3jwdtsskvqj7t
COMBEYS-bc640d-01b9,416,1316.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-01b8,415,41.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-01b7,413,1042.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-01b6,412,68.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-01b5,411,235.0,erd1antkfvn9m9hc5xn92vm6kc0huwz93z2lh4mexmsmflsa54qtcvrshy62lc
COMBEYS-bc640d-01b4,410,1165.0,erd1qqqqqqqqqqqqqpgqd9rvv2n378e27jcts8vfwynpx0gfl5ufz6hqhfy0u0
COMBEYS-bc640d-01b3,409,169.0,erd1td288ugy6w0p9hy8gy623yhdwwpplpfum5htwetnf6t4v847z6psyp7tx0
COMBEYS-bc640d-01b2,408,192.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-01b1,407,698.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-01b0,406,662.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-01af,405,299.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-01ae,404,353.0,erd1z8p5a6dut30rkdcl266expeyk6295w9835grs3pke8dts5ngrmmqp6yz80
COMBEYS-bc640d-01ad,403,206.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-01ac,402,1423.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-01ab,401,760.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-01aa,400,1046.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01a9,399,513.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-01a8,398,528.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-01a7,397,330.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-01a6,396,602.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-01a5,395,1442.0,erd1xuf43l9v4d3lxhfg9ehzh244592gf2an7hmuw9h84gma7j8fdsws60rrqn
COMBEYS-bc640d-01a4,394,1219.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01a3,393,152.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-01a2,392,171.0,erd1x08ejc36w7vpqcwgcu3wxcd9akax3y6kwfmx5xxjnmtrwgrw90ssw93mzu
COMBEYS-bc640d-01a1,391,897.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-01a0,390,601.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-019f,389,255.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-019e,388,1050.0,erd1n7men9ylg2ahcl8tkm0pgy8klye752tqxs888d82mzztm46c3cks7r9tt4
COMBEYS-bc640d-019d,387,762.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-019c,386,469.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-019b,385,1412.0,erd10yqfg9ufrmypkv9ngyc2fd4h60ks7dvwyz9vguzwrdt32aauwjvslr9g3u
COMBEYS-bc640d-019a,384,675.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0199,383,1495.0,erd1uk0jl6lpc7pzx0srs8y9w24w0v3qzldrlczkmmwpdm9z5h8pzf0svpu64y
COMBEYS-bc640d-0198,382,858.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0197,381,373.0,erd1z8p5a6dut30rkdcl266expeyk6295w9835grs3pke8dts5ngrmmqp6yz80
COMBEYS-bc640d-0196,379,366.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0195,378,862.0,erd18l5pc50j2pem3fk30qmr2xd6kc72h2pacw40g8zjnzqkl5hvqf3qecfm93
COMBEYS-bc640d-0194,377,43.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-0193,376,215.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0192,375,232.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-0191,374,1095.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-0190,373,687.0,erd1td288ugy6w0p9hy8gy623yhdwwpplpfum5htwetnf6t4v847z6psyp7tx0
COMBEYS-bc640d-018f,372,1200.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-018e,371,815.0,erd1g4jjuwlnx5wzcqjngkm8hp0a8nlg9qcpt6fw37gcuae4ha97kxpsl72ml3
COMBEYS-bc640d-018d,370,594.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-018c,369,120.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-018b,368,432.0,erd1dgmn40rf7tuseftsdll4y629mwlm3tvuwq7hm9m9t72h5jr40hnqm8jcam
COMBEYS-bc640d-018a,367,1170.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0189,366,1145.0,erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0
COMBEYS-bc640d-0188,365,234.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-0187,364,1241.0,erd1n7men9ylg2ahcl8tkm0pgy8klye752tqxs888d82mzztm46c3cks7r9tt4
COMBEYS-bc640d-0186,363,944.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-0185,362,1181.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0184,361,217.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-0183,360,883.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-0182,359,1299.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-0181,358,606.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-0180,357,67.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-017f,356,1546.0,erd1qqqqqqqqqqqqqpgqd9rvv2n378e27jcts8vfwynpx0gfl5ufz6hqhfy0u0
COMBEYS-bc640d-017e,355,1356.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-017d,354,1418.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-017c,353,413.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-017b,352,1107.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-017a,351,106.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-0179,350,1257.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0178,348,1258.0,erd1xnw82n5cdpzt3lu9yvu9urhvwfrhkcna9hhl5fc4pap4elc5hkcs85uavh
COMBEYS-bc640d-0177,347,274.0,erd187wcdv6gpx9pvmkt6dztdvgffggdzm34supt05rxkf9ql3jwdtsskvqj7t
COMBEYS-bc640d-0176,346,400.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-0175,345,1540.0,erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0
COMBEYS-bc640d-0174,344,1454.0,erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv
COMBEYS-bc640d-0173,343,1379.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0172,342,1068.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-0171,341,223.0,erd1jqgs20qvfc8f7cvpzupavtdny3clmmepx5zkcyg3apl59j4rlt7s7u2wrr
COMBEYS-bc640d-0170,340,600.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-016f,339,1196.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-016e,338,748.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-016d,337,980.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-016c,336,1325.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-016b,335,1349.0,erd1d387ys5magcdnavqmkvp4h8r2k6qh6wdt2r0hdg4g56umn7xnxkqn4mhfl
COMBEYS-bc640d-016a,334,87.0,erd1g4jjuwlnx5wzcqjngkm8hp0a8nlg9qcpt6fw37gcuae4ha97kxpsl72ml3
COMBEYS-bc640d-0169,333,78.0,erd1s26a7qf2vx42xgnng0wprzlzxd4s0m8ycm6s0uas3c6j4fsf79dsaaq6f9
COMBEYS-bc640d-0168,332,1496.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0167,331,1227.0,erd1qqqqqqqqqqqqqpgqz2tgn80j5p5hqh4hx69uc27gz0drcjmmg20skf0wru
COMBEYS-bc640d-0166,330,1237.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0165,329,877.0,erd18l5pc50j2pem3fk30qmr2xd6kc72h2pacw40g8zjnzqkl5hvqf3qecfm93
COMBEYS-bc640d-0164,327,135.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0163,326,178.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-0162,325,1275.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-0161,324,348.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0160,323,1374.0,erd1s26a7qf2vx42xgnng0wprzlzxd4s0m8ycm6s0uas3c6j4fsf79dsaaq6f9
COMBEYS-bc640d-015f,322,142.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-015e,321,978.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-015d,320,1361.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-015c,319,1265.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-015b,318,596.0,erd1antkfvn9m9hc5xn92vm6kc0huwz93z2lh4mexmsmflsa54qtcvrshy62lc
COMBEYS-bc640d-015a,1241,1.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
,Combey,,erd1jvk6wv0f8f8gwx75adewxrygjkxsxsuyhgct8sh5shkamqszktwq3pxgs4
COMBEYS-bc640d-0158,316,735.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0157,315,1322.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0156,314,649.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0155,313,1545.0,erd1xm390hvz6sk7gkymmmau6fjv925a8c6d3g8t9lrvz7ly7xjulgmslt2cyt
COMBEYS-bc640d-0154,312,1323.0,erd1kdj4sqwmactlqf30wasuhzf7glgna328mrtf20e3c94z8z24pmsqsdk3pr
COMBEYS-bc640d-0153,311,619.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-0152,310,1226.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0151,309,1053.0,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
COMBEYS-bc640d-0150,308,667.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-014f,307,791.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-014e,306,305.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-014d,305,521.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-014c,304,97.0,erd1x6a7r7dvayl7597j70u4k4as693k2kf6rtptdgqxul6fsgmg9mtqajfqmy
COMBEYS-bc640d-014b,303,603.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-014a,302,156.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0149,301,580.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0148,300,1000.0,erd1np3wxmn6vl536xmahpvtcman7mljzg332xx8tpv8gq0k92pus69qhtnygl
COMBEYS-bc640d-0147,299,1203.0,erd1ewxnfjfkxhn9zpf5cc54v54yvrg6wkjt90pukhra3qv5yafhzclq4un35q
COMBEYS-bc640d-0146,298,967.0,erd1nzakwv0mscx7hrj8n28a5v6sux53gumcctc78pgqcjjqupqr0a0s903qak
COMBEYS-bc640d-0145,297,1298.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0144,296,1395.0,erd1qqqqqqqqqqqqqpgq705fxpfrjne0tl3ece0rrspykq88mynn4kxs2cg43s
COMBEYS-bc640d-0143,295,644.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0142,294,1542.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0141,293,434.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0140,292,894.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-013f,291,1156.0,erd1gc272d667c2kkp67zvcprt7pk62p9zfmddvlja50g946z5hy0hvse54tjq
COMBEYS-bc640d-013e,290,252.0,erd1vd8j4qq3t0j2dh3ueddvc23q4lf7cw708ksmydewqdj8wf4y08xq9magt3
COMBEYS-bc640d-013d,289,168.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-013c,288,1078.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-013b,287,46.0,erd1gc272d667c2kkp67zvcprt7pk62p9zfmddvlja50g946z5hy0hvse54tjq
COMBEYS-bc640d-013a,286,1314.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0139,285,653.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-0138,284,323.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0137,283,571.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0136,282,808.0,erd19jszzg2wk4s7wzhl9la5j0t9j50cv3mr4gcm64t6qtqs658cqllq000xpr
COMBEYS-bc640d-0135,281,119.0,erd1mwhlcwx7dv3s7qshmwy4r9rkxsmhxn5u8rccdj3mqcj3mxrq02ss699weq
COMBEYS-bc640d-0134,280,40.0,erd1f2tag0gugcqpshvc9jekughv60ua9nyav2jyqx0cherzjl7svs0s2dl692
COMBEYS-bc640d-0133,279,804.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0132,278,1278.0,erd1u4n9w9xfwwfl756xncs3v67mln8kq8w4efukqhlw4d7dr89zn5ws9g8jag
COMBEYS-bc640d-0131,277,782.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0130,276,1283.0,erd1al0fd0ek69mqsgu9lkpnspjd0j065qq6qwfug403mtvl2mv0v0jq0sytpk
COMBEYS-bc640d-012f,275,516.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-012e,274,527.0,erd1np3wxmn6vl536xmahpvtcman7mljzg332xx8tpv8gq0k92pus69qhtnygl
COMBEYS-bc640d-012d,273,295.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-012c,272,958.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-012b,271,327.0,erd1gc272d667c2kkp67zvcprt7pk62p9zfmddvlja50g946z5hy0hvse54tjq
COMBEYS-bc640d-012a,270,1335.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0129,269,451.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0128,268,32.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0127,267,646.0,erd1pf0f7gva2vuw5dhs79cl80kjde3q4vdnh7ymd434n03udlpgf9qq4h6cqv
COMBEYS-bc640d-0126,266,481.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0125,265,56.0,erd1u88h2jshqmsnu5l89mglpmcsu3lrkvkg7plhnxd2du5nytc0laqqxx26sg
COMBEYS-bc640d-0124,264,1369.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0123,263,85.0,erd1ewxnfjfkxhn9zpf5cc54v54yvrg6wkjt90pukhra3qv5yafhzclq4un35q
COMBEYS-bc640d-0122,262,855.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0121,261,1517.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-0120,260,1130.0,erd1p28kzlql4q9haeptrla969ak0par4alc5wtzaegnsak5t0alv3fqc965yr
COMBEYS-bc640d-011f,259,310.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-011e,258,161.0,erd1al0fd0ek69mqsgu9lkpnspjd0j065qq6qwfug403mtvl2mv0v0jq0sytpk
COMBEYS-bc640d-011d,257,1481.0,erd1qqqqqqqqqqqqqpgq0erzpydzvy5unmj7867vaapddpc870x44qvqe209k4
COMBEYS-bc640d-011c,256,1113.0,erd19jszzg2wk4s7wzhl9la5j0t9j50cv3mr4gcm64t6qtqs658cqllq000xpr
COMBEYS-bc640d-011b,255,363.0,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
COMBEYS-bc640d-011a,254,1529.0,erd1g058zeufm39jp6hklkt4sh0m7r9l2d7ad3e3cq5vycqf7w3utjlsz520hv
COMBEYS-bc640d-0119,253,430.0,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
COMBEYS-bc640d-0118,252,867.0,erd1al0fd0ek69mqsgu9lkpnspjd0j065qq6qwfug403mtvl2mv0v0jq0sytpk
COMBEYS-bc640d-0117,251,796.0,erd1qqqqqqqqqqqqqpgq705fxpfrjne0tl3ece0rrspykq88mynn4kxs2cg43s
COMBEYS-bc640d-0116,250,1415.0,erd1jpguqnnx4wagff3yk37535q7j05k67837jzp52sz4nvwr4ra5a6sh6qk39
COMBEYS-bc640d-0115,249,1376.0,erd1wrk26s0uc20m6qmp0z8qangy78a4558c47xj4yyugtwhj2t074kqs8lu27
COMBEYS-bc640d-0114,248,398.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-0113,247,1117.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0112,246,287.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0111,245,54.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-0110,244,175.0,erd1gc272d667c2kkp67zvcprt7pk62p9zfmddvlja50g946z5hy0hvse54tjq
COMBEYS-bc640d-010f,243,465.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-010e,242,1482.0,erd1d4d3c53g3fwyxa7s8ls2gmnneet50k2xnxnvdqp5ehhm7l384pzs6lh0yy
COMBEYS-bc640d-010d,241,1285.0,erd1p28kzlql4q9haeptrla969ak0par4alc5wtzaegnsak5t0alv3fqc965yr
COMBEYS-bc640d-010c,240,1445.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-010b,239,1368.0,erd1lkdwuhctxg3xnmp2wps5sm3e5024jpg8n0umak4zhu3fu2kzv9as9nsj0w
COMBEYS-bc640d-010a,238,394.0,erd1vcyy4s7puv5dyrv4xj6f8u3zqyuhyu3jpslfynh2rfh0wj5gtsqq5wkktq
COMBEYS-bc640d-0109,237,826.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0108,236,1221.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0107,235,963.0,erd1s0sh4p7da28pgyc9havcldngmf435ltg5kedfcxw4ud5du76fa5qk9hl2t
COMBEYS-bc640d-0106,234,1330.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-0105,233,806.0,erd17au5ytxvs09sr7gt5z0laresqrlycwtacmk2n534rcy8k528ew7sxzc8y4
COMBEYS-bc640d-0104,232,179.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0103,231,743.0,erd18fcevfg9xn05lmjkwd5tu4gdf89rlj9r3zd35955csryfmknyrdqwdaft5
COMBEYS-bc640d-0102,230,281.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0101,229,311.0,erd1al0fd0ek69mqsgu9lkpnspjd0j065qq6qwfug403mtvl2mv0v0jq0sytpk
COMBEYS-bc640d-0100,228,1056.0,erd1d4d3c53g3fwyxa7s8ls2gmnneet50k2xnxnvdqp5ehhm7l384pzs6lh0yy
COMBEYS-bc640d-ff,227,496.0,erd1aa8wrrerc7dl6v7jpc4jhuamp5swya2hxl86ly8x83llasc9cezq2mvq3w
