edition,owner
2027,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
1886,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
1795,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
1748,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
1728,erd157w24lpyth5hzqr2294h4xe6hsmzdampgplagevasv3k72s7uxlqswp3d2
1486,erd1pqm58caaln5296t6cf2rggz78mk42r48z0mhspmzexzf8zgg2qssy29j4x
1375,erd19c2zu5jgfpxlxjzmr9mwsk7v80as44e3q8ywyvu3nhlhm935jpgs7eeffy
938,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
825,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
775,erd1yc85l6ljfez62d6zwdv8a8hpcy246tjftjhr3whk2fffkpnnx70svsdhm2
601,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
596,erd17a5twsds6h6spr007nxwr8xhkqmycvflkcyzn6lsnq22h6h2lh4s0g035v
534,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
527,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
506,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
426,erd1t37ls0wr5qt9xr5ch94z8rvxq73yegs3q6ue4ws98q008qr3ukps3k7ymj
414,erd1yc85l6ljfez62d6zwdv8a8hpcy246tjftjhr3whk2fffkpnnx70svsdhm2
380,erd1akgsswj6wxkkdhcdv0emkt4sdl7hzjjs2lknajnr42wgynyz967q9mc362
349,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
328,erd1akgsswj6wxkkdhcdv0emkt4sdl7hzjjs2lknajnr42wgynyz967q9mc362
192,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
